Accession,Protein,Organism_Name,Species,Genotype,Isolate,GenBank_Title,Length,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
ACT22801,matrix protein VP40,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,matrix protein VP40 [Reston ebolavirus - Reston],331,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22802,structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,structural glycoprotein [Reston ebolavirus - Reston],677,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22803,small/secreted non-structural glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,small/secreted non-structural glycoprotein [Reston ebolavirus - Reston],367,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22804,transcription activation factor VP30,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,transcription activation factor VP30 [Reston ebolavirus - Reston],287,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22805,membrane-associated protein VP24,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,membrane-associated protein VP24 [Reston ebolavirus - Reston],251,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22806,RNA-dependent RNA polymerase,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RNA-dependent RNA polymerase [Reston ebolavirus - Reston],2212,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
ACT22807,nucleoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus - Reston],739,Philippines,Philippines,Sus scrofa,abdominal cavity,"Barrette,R.W., Metwally,S.A., Rowland,J.M., Xu,L., Zaki,S.R., Nichol,S.T., Rollin,P.E., Towner,J.S., Shieh,W.J., Batten,B., Sealy,T.K., Carrillo,C., Moran,K.E., Bracht,A.J., Mayr,G.A., Sirios-Cruz,M., Catbagan,D.P., Lautner,E.A., Ksiazek,T.G., White,W.R., McIntosh,M.T.",2008,2009-07-10,ssRNA(-)
Q77DB4,Membrane-associated protein VP24,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Membrane-associated protein VP24; AltName: Full=Reston VP24; Short=rVP24,251,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2006-07-11,ssRNA(-)
Q8JPX5,RNA-directed RNA polymerase L,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=RNA-directed RNA polymerase L; Short=Protein L; AltName: Full=Large structural protein; AltName: Full=Replicase; AltName: Full=Transcriptase; Includes: RecName: Full=RNA-directed RNA polymerase; Includes: RecName: Full=GTP phosphohydrolase; Includes: RecName: Full=GDP polyribonucleotidyltransferase; AltName: Full=PRNTase; Includes: RecName: Full=mRNA cap methyltransferase; AltName: Full=mRNA (guanine-N(7)-)-methyltransferase; Short=G-N7-MTase; AltName: Full=mRNA (nucleoside-2'-O-)-methyltransferase; Short=N1-2'-O-MTase,2212,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2006-07-11,ssRNA(-)
Q8JPX6,Transcriptional activator VP30,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Transcriptional activator VP30; AltName: Full=EbolaVP30; Short=eVP30; AltName: Full=Minor nucleoprotein VP30,287,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2006-07-11,ssRNA(-)
Q8JPX9,Matrix protein VP40,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Matrix protein VP40; AltName: Full=Ebola VP40; Short=eVP40; AltName: Full=Membrane-associated protein VP40,331,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2006-07-11,ssRNA(-)
Q8JPY0,Polymerase cofactor VP35,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Polymerase cofactor VP35,329,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Leung,D.W., Shabman,R.S., Farahbakhsh,M., Prins,K.C., Borek,D.M., Wang,T., Basler,C.F., Amarasinghe,G.K., Kimberlin,C.R., Bornholdt,Z.A., Li,S., Woods,V.L. Jr., MacRae,I.J., Saphire,E.O., Bale,S., Julien,J.P., Krois,A.S., Wilson,I.A., Zinzula,L., Nagy,I., Orsini,M., Weyher-Stingl,E., Bracher,A., Baumeister,W.",,2006-07-11,ssRNA(-)
Q8JPY1,Nucleoprotein,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Nucleoprotein; AltName: Full=Nucleocapsid protein; Short=Protein N; AltName: Full=Reston NP; Short=rNP,739,,,Epomops franqueti,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Radwanska,M.J., Derewenda,U., Kossiakoff,A.A., Derewenda,Z.S.",,2006-07-11,ssRNA(-)
Q91DD4,RNA-directed RNA polymerase L,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=RNA-directed RNA polymerase L; Short=Protein L; AltName: Full=Large structural protein; AltName: Full=Replicase; AltName: Full=Transcriptase; Includes: RecName: Full=RNA-directed RNA polymerase; Includes: RecName: Full=GTP phosphohydrolase; Includes: RecName: Full=GDP polyribonucleotidyltransferase; AltName: Full=PRNTase; Includes: RecName: Full=mRNA cap methyltransferase; AltName: Full=mRNA (guanine-N(7)-)-methyltransferase; Short=G-N7-MTase; AltName: Full=mRNA (nucleoside-2'-O-)-methyltransferase; Short=N1-2'-O-MTase,2212,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2006-07-11,ssRNA(-)
Q91DD5,Membrane-associated protein VP24,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Membrane-associated protein VP24; AltName: Full=Reston VP24; Short=rVP24,251,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S., Schwarz,T.M., Edwards,M.R., Diederichs,A., Alinger,J.B., Leung,D.W., Amarasinghe,G.K., Basler,C.F., Zhang,A.P., Bornholdt,Z.A., Liu,T., Abelson,D.M., Lee,D.E., Li,S., Woods,V.L. Jr., Saphire,E.O.",,2006-07-11,ssRNA(-)
Q91DD6,Transcriptional activator VP30,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Transcriptional activator VP30; AltName: Full=EbolaVP30; Short=eVP30; AltName: Full=Minor nucleoprotein VP30,287,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2006-07-11,ssRNA(-)
Q91DD7,Pre-small/secreted glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,367,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2006-07-11,ssRNA(-)
Q91DD8,Envelope glycoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,"RecName: Full=Envelope glycoprotein; AltName: Full=GP1,2; Short=GP; Contains: RecName: Full=GP1; Contains: RecName: Full=GP2; Contains: RecName: Full=Shed GP; AltName: Full=GP1,2-delta; Flags: Precursor",677,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S., Shimojima,M., Takada,A., Ebihara,H., Neumann,G., Fujioka,K., Irimura,T., Jones,S., Feldmann,H., Kawaoka,Y.",,2006-07-11,ssRNA(-)
Q91DD9,Matrix protein VP40,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Matrix protein VP40; AltName: Full=Ebola VP40; Short=eVP40; AltName: Full=Membrane-associated protein VP40,331,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2006-07-11,ssRNA(-)
Q91DE0,Polymerase cofactor VP35,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Polymerase cofactor VP35,329,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2006-07-11,ssRNA(-)
Q91DE1,Nucleoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,RecName: Full=Nucleoprotein; AltName: Full=Nucleocapsid protein; Short=Protein N; AltName: Full=Reston NP; Short=rNP,739,,,Homo sapiens,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S., Hernandez,M., Manalo,D.L.",,2006-07-11,ssRNA(-)
AAV48574,nucleoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus],739,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48575,polymerase cofactor VP35,Reston ebolavirus,Orthoebolavirus restonense,,,polymerase cofactor VP35 [Reston ebolavirus],329,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48576,matrix protein,Reston ebolavirus,Orthoebolavirus restonense,,,matrix protein [Reston ebolavirus],331,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48577,structural surface glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,structural surface glycoprotein [Reston ebolavirus],677,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48578,small/secreted non-structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,small/secreted non-structural glycoprotein [Reston ebolavirus],367,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48579,transcription activation factor VP30,Reston ebolavirus,Orthoebolavirus restonense,,,transcription activation factor VP30 [Reston ebolavirus],288,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48580,membrane-associated protein VP24,Reston ebolavirus,Orthoebolavirus restonense,,,membrane-associated protein VP24 [Reston ebolavirus],251,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAV48581,polymerase,Reston ebolavirus,Orthoebolavirus restonense,,,polymerase [Reston ebolavirus],2213,,,,,"Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Muehlberger,E.I.",,2004-11-07,ssRNA(-)
AAN04448,nucleoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus],739,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04449,polymerase complex protein VP35,Reston ebolavirus,Orthoebolavirus restonense,,,polymerase complex protein VP35 [Reston ebolavirus],329,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04450,matrix protein VP40,Reston ebolavirus,Orthoebolavirus restonense,,,matrix protein VP40 [Reston ebolavirus],331,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04451,small/secreted non-structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,small/secreted non-structural glycoprotein [Reston ebolavirus],367,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04452,transcription activation factor VP30,Reston ebolavirus,Orthoebolavirus restonense,,,transcription activation factor VP30 [Reston ebolavirus],287,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04453,membrane-associated protein VP24,Reston ebolavirus,Orthoebolavirus restonense,,,membrane-associated protein VP24 [Reston ebolavirus],251,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04454,RNA-dependent RNA polymerase,Reston ebolavirus,Orthoebolavirus restonense,,,RNA-dependent RNA polymerase [Reston ebolavirus],2212,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
AAN04455,structural glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,structural glycoprotein [Reston ebolavirus],677,,,,,"Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Stroeher,U.",,2002-09-04,ssRNA(-)
BAB69003,nucleoprotein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,nucleoprotein [Reston ebolavirus - Reston],739,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69004,VP35,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,VP35 [Reston ebolavirus - Reston],329,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69005,matrix protein,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,matrix protein [Reston ebolavirus - Reston],331,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69006,virion spike glycoprotein precursor,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,virion spike glycoprotein precursor [Reston ebolavirus - Reston],677,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69007,sGP,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,sGP [Reston ebolavirus - Reston],367,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69008,VP30,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,VP30 [Reston ebolavirus - Reston],287,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69009,VP24,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,VP24 [Reston ebolavirus - Reston],251,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
BAB69010,polymerase,Reston ebolavirus - Reston,Orthoebolavirus restonense,,,polymerase [Reston ebolavirus - Reston],2212,,,,,"Ikegami,T., Calaor,A.B., Miranda,M.E., Niikura,M., Saijo,M., Kurane,I., Yoshikawa,Y., Morikawa,S.",,2001-10-02,ssRNA(-)
Q66800,Pre-small/secreted glycoprotein,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,367,,,Epomops franqueti,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Volchkov,V.E., Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E.",,2000-12-01,ssRNA(-)
Q89569,Pre-small/secreted glycoprotein,Reston ebolavirus - Siena/Philippine-92,Orthoebolavirus restonense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,367,,,Homo sapiens,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T.",,2000-12-01,ssRNA(-)
Q66799,Envelope glycoprotein,Reston ebolavirus - Reston (1989),Orthoebolavirus restonense,,,"RecName: Full=Envelope glycoprotein; AltName: Full=GP1,2; Short=GP; Contains: RecName: Full=GP1; Contains: RecName: Full=GP2; Contains: RecName: Full=Shed GP; AltName: Full=GP1,2-delta; Flags: Precursor",677,,,Epomops franqueti,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Volchkov,V.E., Groseth,A., Stroher,U., Theriault,S., Feldmann,H., Boehmann,Y., Enterlein,S., Randolf,A., Muhlberger,E., Simmons,G., Wool-Lewis,R.J., Baribaud,F., Netter,R.C., Bates,P.",,2000-05-30,ssRNA(-)
Q89853,Envelope glycoprotein,Reston ebolavirus - Siena/Philippine-92,Orthoebolavirus restonense,,,"RecName: Full=Envelope glycoprotein; AltName: Full=GP1,2; Short=GP; Contains: RecName: Full=GP1; Contains: RecName: Full=GP2; Contains: RecName: Full=Shed GP; AltName: Full=GP1,2-delta; Flags: Precursor",677,,,Homo sapiens,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T.",,2000-05-30,ssRNA(-)
AAC24345,"non-structural, secreted glycoprotein",Reston ebolavirus,Orthoebolavirus restonense,,Pennsylvania,"non-structural, secreted glycoprotein [Reston ebolavirus]",367,,,,,"Volchkov,V.E., Feldmann,H., Volchkova,V.A., Klenk,H.D.",,1998-06-25,ssRNA(-)
AAC24346,virion spike glycoprotein precursor,Reston ebolavirus,Orthoebolavirus restonense,,Pennsylvania,virion spike glycoprotein precursor [Reston ebolavirus],677,,,,,"Volchkov,V.E., Feldmann,H., Volchkova,V.A., Klenk,H.D.",,1998-06-25,ssRNA(-)
AAC54884,small/secreted glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,small/secreted glycoprotein [Reston ebolavirus],367,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
AAC54885,virion spike glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,virion spike glycoprotein [Reston ebolavirus],677,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
AAC54888,small/secreted glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,small/secreted glycoprotein [Reston ebolavirus],367,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
AAC54889,virion spike glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,virion spike glycoprotein [Reston ebolavirus],677,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
AAC54890,small/secreted glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,small/secreted glycoprotein [Reston ebolavirus],367,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
AAC54891,virion spike glycoprotein,Reston ebolavirus,Orthoebolavirus restonense,,,virion spike glycoprotein [Reston ebolavirus],677,,,,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T., Trappier,S., Conaty,A.L., Brammer,L., Mahy,B.J.W.",,1995-10-26,ssRNA(-)
